4167	-6906	9804	3760	8700	-4541	-1958	-2053	7318	1304	6205	-6701	2228	-4117	6146	-7015	6424	-5753	-7871	-1814
4314	-665	6648	1103	8627	9482	-9960	-2124	6575	4584	8294	7202	4440	-9876	-324	-9055	6304	-7560	-6619	7548
-6872	9131	-7816	9493	6382	5998	-6361	3719	-7856	-7790	1576	5917	3906	-5941	-7762	-4847	513	-8881	8224	-2323
-8425	107	6815	9566	-4869	-3954	-5200	42	-7943	9899	8955	4744	-7235	-6950	-2161	8812	856	-3383	-6561	6463
-9462	-4420	-620	-1257	1981	-1228	6380	-2085	6921	-2998	909	-5196	-6827	7543	2351	-6645	-8925	-3648	-1941	-338
7436	-1173	5683	-6833	-9140	-2354	-9455	-4577	-7481	-1235	-4990	8168	-1444	5712	-8770	-9502	-6286	4638	-9786	1361
7591	-7386	4847	-3504	-1110	-3609	9713	42	9095	9621	-7321	9386	5450	-5588	334	-2035	-3944	3795	-4002	-2489
-8215	7706	6966	4706	-8072	4941	-60	-7382	6979	-9279	8619	4929	-4104	-2865	-9974	2974	9795	-8776	-4814	-9864
-9397	-4483	-9870	-7979	2581	-8687	-6543	1901	4869	-5103	-7650	4299	5257	3263	5874	-3260	-9584	8448	5269	4425
6163	128	604	8601	-5865	287	6414	8659	-3175	9108	-8900	9604	-5730	-4762	9096	-6558	2661	-4770	9297	-1539
8537	-6376	-3754	7840	-5241	-6090	-2883	-801	-4120	-637	299	5198	-7959	2954	-9788	3876	-6736	-849	776	1792
2026	-9445	-7683	562	8692	8751	9896	-6344	-8613	-1209	-7377	-5343	3104	-96	6588	4106	5603	2270	-1141	-9824
1323	3604	3472	2591	-4121	-1663	-9029	647	6101	298	-5514	6674	2187	-9468	9371	-8792	-8483	884	-8904	3453
8708	3338	-7805	163	-889	6496	5135	1772	7484	-1283	903	5916	-2175	-9343	7654	3426	-5868	-2649	-5584	5249
-5251	8265	7422	-2632	-3190	-1949	-969	-9998	6921	9145	2871	-4343	-9945	-9934	-9503	-1188	-3738	-2556	-3875	1767
-6490	-5796	-3905	-4618	252	8199	4325	-7476	-819	-9939	2775	8328	8357	-7668	849	1483	1520	9337	2534	-8295
-9496	-2211	2392	-47	-1369	105	6907	-1228	2239	1680	-8785	6368	-326	-704	-7320	672	7907	5079	-6257	7495
1984	4942	2169	6053	-9962	7295	-6363	-1065	-4372	8273	17	-1948	-1587	-312	-5766	9039	1390	-6313	8722	2694
-7494	6140	7432	-73	1961	-8316	-9362	-3489	5973	-766	7983	2414	-7446	-8036	-638	5733	5685	-5054	-8674	7463
2118	-6803	6527	-1850	9957	2868	-471	-4070	5388	1243	8644	-3463	9684	-748	-4030	1676	-6175	1958	8354	-4033
-6198	-6930	-6603	2804	-5587	-2929	-6423	6827	-8462	3885	-8200	6886	-6015	-2948	1994	-9383	-4423	5410	1583	1462
1083	2487	-4036	4017	-8771	-7842	-5390	-9958	6404	-5569	5106	-3699	7728	2743	-9162	2912	-6655	1023	6888	8586
1293	-8566	7583	4333	5429	-5800	7150	4280	143	7667	3057	9412	8395	7387	9618	-9781	-1567	2542	-3512	-5766
1522	-2221	-6778	-8805	-1293	5885	2810	-307	8677	-9980	-6735	-5952	-1060	-3282	-3234	-3103	1617	3279	906	-3782
4239	-3505	4761	6293	2151	-496	218	555	-7471	1927	-9014	-3055	-5748	8199	8932	-9264	7131	2644	-599	-6303
-2753	5767	4552	3388	-2588	-5856	6710	1880	-1197	-8717	-1637	-2636	5160	-1588	-6214	-5972	-5984	2455	243	9719
-9108	-7827	5928	-9900	-3451	-5718	-1591	3650	-3397	-9744	-1136	9076	-3178	9856	-8511	-1031	3848	1514	9535	7013
-5364	1316	6615	9930	192	9953	-7595	-5200	457	6339	7373	2777	-2280	6452	8608	-4632	-5536	8041	-4760	4367
2561	1279	9724	7083	-7312	6516	-1180	-1419	-4421	6188	-9205	-7658	9506	-5667	-5061	1879	7822	-6753	-6754	7201
-3223	9302	8483	-1175	-4250	599	-691	7695	-6319	-5532	1307	-2960	6150	9993	-121	-8910	6038	1703	6289	8390
6325	435	9645	138	-8877	-2200	4567	-6089	5011	3445	-551	-3359	1359	3214	6863	-2412	-4623	-9217	-2196	9109
-9420	9680	12	-2747	-1000	-7093	44	8937	3867	-3091	-2460	4341	2793	7643	931	-5284	8029	3693	9772	-2413
8611	5287	-8861	2884	-8126	8660	-698	-8734	-2633	-9928	1405	-6522	6127	1100	-9230	-1932	7625	62	-814	8196
648	2735	5137	-1358	-1204	-3331	5654	5750	3834	9967	8063	2196	-631	-9013	8812	-4580	1886	-3506	6581	-788
-7454	-9826	-5991	2494	-828	-8035	3754	-6098	-5153	6634	-1017	5744	-7554	-1219	6391	2808	5990	-3102	-2213	3642
1082	1923	5591	-9748	2379	-2282	8412	-6823	4154	-1501	-9101	-5625	-2312	-6683	-1074	2611	-5031	3993	-8877	-6387
5439	9536	112	-5503	-120	2595	-9317	-1940	8794	86	-1025	2550	-1032	4696	-5704	9108	8837	2649	8188	-6918
4033	331	2172	6123	543	-4924	-4091	4271	-7691	4850	8858	-8208	3809	-6024	-9288	-6156	-4964	3489	-7932	5803
6156	162	-7977	9486	9996	-188	9079	-2730	9163	-46	-8530	-5236	-1868	6185	-8647	-7474	-3663	8509	-546	-5844
5393	8917	-3239	-5671	119	-7277	-3701	6927	-7918	9696	-9150	6159	-198	-1203	8935	9578	1668	-5181	2330	-4554
4620	3517	3514	4821	-2856	9273	-9999	4329	-3676	2424	-2687	7301	6051	-4489	6956	1289	4811	5627	3235	-1766
-5148	-7404	3057	9022	-969	3932	-1580	9878	3356	4234	8648	3899	-2483	-8239	7884	-6224	-7247	3042	-8833	-3468
1919	-2723	9869	4695	9372	916	4116	-2005	5087	7501	1208	-7048	-8195	-6011	-1696	6813	-1883	-1306	5102	3781
-7307	814	6245	-1504	4252	-1200	919	-5684	7340	-5885	288	-8013	7652	1325	9876	-6551	-5648	4164	-9183	-6350
5036	-9187	776	-8315	-3389	-9656	-7529	-1798	-2945	3382	-9967	9123	3067	-3906	3677	-4196	-842	5030	-6454	8261
9031	-3763	908	-1547	-9364	-5777	-6834	-3677	6626	6384	-4495	6311	6325	5636	6836	-3695	7285	1164	7776	-4486
8410	-9447	-3442	7432	-8693	810	4019	8961	-1434	-4730	-6340	-1218	5129	3614	6081	9470	1846	-9112	-6077	-2268
-7285	-2809	-8810	348	-3265	7625	1792	5887	-477	6542	9390	1686	-2501	7897	10	1220	-4250	-6092	-674	1876
-504	9333	-979	9869	-7986	8102	7898	338	-2559	8566	3815	-8943	-3864	-1985	-2466	5997	-378	-4798	-9688	-1784
-7695	-4132	-1547	-824	8755	5019	-3859	9566	9444	8685	2255	388	-3972	-7885	-6841	-8833	2499	4829	-4376	2817
-4348	5252	201	5307	4918	4922	5989	535	-9830	-4660	-8997	7801	8546	6607	-9544	9898	-6731	-5587	-8831	-9263
-6891	-2701	-6778	-2304	8728	3836	146	-2279	3654	2507	3054	6447	-7476	-6282	3059	-4211	-7153	-877	5674	-9302
8288	9830	-7911	-9812	9371	4272	6135	-2948	-7633	-3695	-1729	2476	-561	7073	-4398	2009	5276	9080	7092	-4183
-1674	5795	8530	2112	-4940	-1915	-4945	-9324	-3581	-651	3773	-8176	2569	6735	-7806	-943	2220	-9931	-3699	7969
-8693	-8228	-6009	-9421	6626	899	5319	-8705	4380	9944	-7264	-8437	-8819	5126	853	8155	-2095	4558	-3866	3831
2252	7356	4694	5078	-2196	6423	8138	-4048	-8311	4158	6148	-4157	-2430	6815	5419	9307	9312	-3778	2303	-7748
-2827	-4494	-8342	-4249	4484	-5644	-1876	5803	7578	-114	-987	-2757	-1958	4712	4854	-4761	6676	311	9433	-7611
-3138	-9557	443	7991	4987	432	-4198	-6302	6966	-3454	111	-1033	-5224	7554	9624	-7009	-7251	9363	6379	-13
9802	-5300	9200	8554	-4644	-348	7613	-479	-9103	3448	-3083	-9409	-8749	-6582	6462	-5163	7379	8874	-9031	4098
2931	103	-2510	-4457	-5217	5392	5361	8203	4604	-5774	7456	1718	7493	-3964	9989	-6002	6287	-474	-1799	-8104
-8598	5300	4041	716	-849	-1714	6671	5607	-7794	2641	-6746	3754	-429	-8168	2003	-9265	9738	-2819	-5123	-334
3890	-7308	8934	-6084	-1803	7700	4212	-6282	6302	3859	9195	-889	-7533	-3893	4632	8121	-2981	3682	1947	1102
-618	9434	3230	-6308	6155	5376	-6112	2309	183	-7118	497	1818	-1339	1507	7309	-4990	-730	-952	8381	-9258
5146	2057	6801	1214	9836	195	3319	-5126	3936	2597	-6220	4332	-8412	6279	-6204	9258	7535	3428	-9568	-9288
8273	1368	8261	4540	-9304	-5717	9374	-3204	1640	-8156	-4063	7236	-6167	368	4602	6803	691	2034	7961	7839
6065	7176	4396	3895	-9242	8039	-5951	-7198	3240	-3146	4512	2186	267	-8879	4887	3767	-2570	-570	7506	3435
9553	-4963	7926	-9708	5894	-9887	-3787	6243	-6938	3475	-9183	8420	-9378	8050	-4644	7657	635	8137	1775	4242
8674	-4165	5327	3085	-4079	1508	707	1037	-9897	8451	2494	-4145	-4547	7756	4800	-1079	-5939	-4576	-2272	-7403
-8768	3634	-4999	8968	-2781	-1914	-125	-4226	5531	4423	3133	-5920	4090	-197	8453	7703	4367	5405	-5955	-4636
8440	6496	3533	2973	4644	-3227	-4521	804	7400	8744	-1889	8303	-4756	-6156	7810	-5025	6411	-6867	-2657	2802
-5292	3099	5222	2235	8260	-1004	-769	9499	-5686	-3649	9403	170	4470	7633	-230	4248	1643	-9818	3511	-2400
-369	-4186	3997	1057	-421	9092	-3498	7103	8811	-5598	7529	717	-802	-1098	8229	8081	-715	-7071	-1395	8290
-7245	4106	-8254	3097	771	8917	-8280	-5432	-1172	4747	9293	7438	2677	4743	-5581	7283	-2546	294	-8307	-1181
-4542	-2331	-8214	-6921	2264	-5445	-229	-1716	4356	-4136	5037	8650	9627	-630	5070	3959	-2009	9880	9904	8286
1727	-8421	-3919	-8621	-1163	-720	7115	-58	-1736	1776	7569	9179	-5544	-1252	2056	-3085	2640	4777	5329	-8428
3224	-8640	7856	-724	574	-4690	-909	-3935	1218	-7507	7425	1241	4800	576	-8260	-8686	1160	-9298	6622	-2138
8899	-1047	9861	-4886	3166	-5843	-6317	-6523	4122	2582	9552	2282	9264	-8009	-3062	-4737	-4733	623	-1103	-399
-8542	-274	-6414	313	-1277	2437	1113	7256	-8519	1659	-6818	9264	1284	3232	5012	-2179	8140	-8140	-2378	3056
-3188	-5494	4766	8267	7212	9542	-4933	-2085	1979	4706	-4770	3244	5148	-742	-2163	-7350	-588	2239	5484	6441
2752	-9074	-2565	6914	2676	-1696	6035	-6101	8128	-3097	7285	-5824	8246	8931	-4716	5272	-1667	-8006	-2729	945
-9362	2701	1052	2703	8965	9979	-4887	-5106	1520	8313	-330	6409	2055	-544	-9431	7971	6734	-6814	4532	1527
3520	-6282	6448	-5053	2062	-7581	9613	-675	-6637	-3866	-1607	5565	-2667	4772	-878	2638	972	4703	3420	9924
8058	5554	-2205	3385	5332	-9658	-44	1543	32	9607	-4262	-6391	-73	-6362	3847	-2132	9722	2758	7935	-4086
9261	-6527	4667	5948	-3583	8033	2131	136	-6793	4019	969	-4038	-825	-2390	-5082	-84	-9855	9526	-6590	-2753
-1854	-861	-4456	-7985	2303	-1575	-7567	-1685	-2093	1607	-7589	9936	7881	-5125	-7635	-1965	-5550	9055	-2070	-6962
604	6061	5567	-4918	-4488	-7838	-2057	3658	3059	6631	-8696	-5049	4544	8158	7116	3884	-6810	-7832	4526	-8380
-9760	9580	1666	5552	1142	7943	7127	3206	-2160	6770	4533	-6122	-1310	8245	1412	7964	-4986	4538	-3228	2924
-6842	3831	-7903	5715	2199	4654	4643	6188	8476	1498	-9103	-4604	-7439	-1993	-7095	-2828	7981	-247	1408	3836
5734	-1912	-2595	7817	2754	729	3607	-2099	561	5917	1184	-1325	-2920	8547	4236	6597	-1594	-9857	-597	8174
-4948	-4968	7821	-5301	-1205	-6107	1485	-9076	-4776	-9516	-6229	-7062	6335	4228	1505	5965	-8523	6454	-3613	6924
8646	6411	-2699	-1538	3313	6113	-3693	6449	7153	-7898	-1683	9144	132	-6848	-45	1351	-1117	-1197	3055	8829
4216	3854	3351	8991	-9531	1366	5602	-778	-943	4956	-7704	7352	-6618	1047	-416	5518	5446	5381	8444	4823
-8698	-8202	1026	5675	-3068	-7595	139	-201	-9600	-3749	9997	-6701	-3443	-1734	-7729	-598	49	-3282	5342	-7468
-2649	8393	9717	-8414	8128	3548	556	1641	9015	-3338	-5083	9922	5236	-2185	4596	8182	7280	-5516	7117	5084
-8544	2195	1883	2230	7263	-991	-9760	-5944	6270	-2404	5939	-4547	7804	-3898	-7121	-6824	8653	2036	-6552	9383
7960	4231	5264	-57	1133	1888	-8574	-6631	8664	-32	1871	6479	-3028	6452	6638	-4228	-5427	7507	-2120	6661
-5475	954	-6482	-6326	-3828	-2864	-7568	4764	-3789	-7052	1988	4513	6350	1967	8994	1227	-6865	1481	9774	8985
-4152	-7532	9294	8707	2748	-5473	-3465	837	9673	-316	9968	-4656	1202	-6350	6830	1329	-6047	-6225	-2355	7558
-2799	8747	7658	6729	-3226	3854	-9961	5575	-9817	4356	8629	9588	-9371	-5600	7510	3474	-1809	5586	-6978	2540
8786	505	677	-2837	-811	9257	5249	2087	6902	-920	6979	2230	-1080	6907	7513	-892	6964	-2068	-2629	5454
-3787	9590	761	-7683	3222	2280	-4490	991	5176	-1747	4399	1575	1699	-2841	-6776	6496	7428	-8802	-5997	4724
709	-1040	6816	-2091	-4429	5784	6981	6251	2005	7467	4856	3923	-5250	6250	-6447	-3578	317	3684	7761	8489
8043	1997	-3610	3075	-3515	6743	-9428	-7319	-7619	-4537	2462	2802	-2488	250	-1534	-7890	-9511	3395	672	2106
749	-2075	2756	307	7932	7497	4041	-5611	5691	-570	-5346	-4627	8534	-8030	-2337	-1484	-285	-9761	6763	-1739
6888	-5959	-9453	9887	7130	-1951	-5107	319	-4386	2007	-4401	-5334	-4816	-7934	5926	-1979	-8127	2017	9614	4808
-617	1096	5233	3230	-6784	-3681	1775	4343	-2891	7426	-7518	1843	6547	-4224	1188	-9737	-6802	-5766	6772	1755
6042	-7033	5944	9898	-8623	9178	7971	446	-8807	3185	-7772	2373	-1600	2670	4867	8870	4779	-5910	-5726	9323
3431	-2860	-4239	4921	-3344	-9223	-5844	-6918	-2500	-586	4240	8197	1433	5481	4213	9772	3662	-2154	2780	-6754
-6088	-16	-768	3620	-1364	-1560	-4348	9046	7367	-9748	-8485	8010	-3308	755	5268	6176	-8655	-2877	642	-7791
-1389	4908	-7632	-4193	1289	7718	3938	-3167	-9043	1585	-2276	-1726	-4404	3384	853	5494	8439	-9404	6321	-2341
5199	5734	2584	-8739	-9295	-4993	7159	-8807	-2864	-3029	-8081	3127	-5789	7140	1652	-5920	-6964	7629	7260	2820
-4232	-9071	5742	3246	-6361	-364	25	-9960	4337	-1939	-5431	4515	60	1624	9250	-7464	-9540	-7112	9906	201
-6085	-8165	-8995	-5301	-3303	8603	-1797	3010	-5478	-6140	-1394	7460	-7480	4843	-1451	8014	472	7093	7901	9753
-361	3404	5770	-7294	9319	8846	6124	-6786	3943	-1231	5727	2979	-8200	-2617	7334	-5631	5451	2374	-8339	6246
5372	-7035	2924	-5952	-2722	691	8131	-9651	9734	-6095	-825	768	4563	-4406	-3720	2927	-4980	838	-7591	8128
-9338	-909	-1670	-6246	-6414	3376	-7827	-114	-7643	-1834	2592	-3037	6485	-3924	-1742	-7061	8167	7429	-6941	-3457
-8535	-6518	4308	-7888	-2807	7984	7244	8279	7264	8683	-2676	8750	-8671	-1599	3908	6738	6730	8042	7171	1570
-9620	-8509	-6821	-9489	-2788	3780	7695	-2649	5823	6467	-1477	8760	1320	8730	-4421	3417	6138	3562	2721	2248
5796	-9502	3461	5583	-9378	-9170	-2796	-491	-1768	-9628	5991	-5407	-2550	9508	-4193	2497	-80	-264	-2629	-8392
7773	1387	3635	-56	7479	8763	-5458	1782	-4367	-9175	8692	-2276	-2325	-1542	4377	6180	3620	-6099	-2550	-925
7680	-2486	-7971	-7739	2826	-6296	-7387	-9717	-9375	-1958	-6184	9138	-3259	3476	1269	-6347	5084	-4408	-2266	8059
-1176	-9970	-8471	-1867	2693	3522	-6182	-4247	4517	7768	4612	9712	-1757	3839	-822	-7545	8484	1249	935	205
-161	4675	-9052	-515	-2575	3804	6486	-5540	-7838	-2067	2671	-8316	4150	-4955	-8976	7276	-1034	-9396	-3994	3003
-8703	-9174	-7584	-9439	-3036	-2534	-6215	-5396	8989	-5667	-1133	-9761	7009	7442	-7357	-9821	2188	185	960	-5936
5830	6464	8186	5100	-3162	9739	1114	1986	5523	8573	9182	-7484	-157	-2165	2571	9766	-2161	4467	7353	1653
-6257	1663	-620	69	-2205	-1801	4035	-861	3467	2399	1802	1135	537	2755	4865	2699	9670	-1593	-9216	-7841
-2354	9171	-7292	-9542	6425	-4013	-7059	-1442	-9621	-623	6076	377	3992	5406	9387	-8415	8081	9612	8043	-1586
-1346	3360	8736	5800	3581	1421	-3283	7112	5103	-6572	6071	-9296	1933	-2912	-9868	-7969	7773	5495	-661	7524
7040	2525	2397	-5267	4089	2459	-8397	-113	8878	-1334	198	132	-9625	-3129	7962	-2041	-7223	3828	-5535	-7247
1299	7536	8963	-9235	5990	-8748	6001	-6855	-2812	7839	3725	-6036	-7717	-107	1924	9954	4307	-1552	-8784	-5906
-7330	-7292	-5398	-264	-7103	4106	228	-9646	59	-8363	234	-1067	495	-3888	2390	6279	-6637	7159	8068	-6321
-324	-4869	-2946	-7459	-2244	-110	6162	-9406	379	-4551	7976	8763	-2603	-7560	-4897	6408	-1306	3174	3051	-1649
4109	5694	-6236	-968	2712	-6599	-3651	-8532	7865	2554	-5100	-688	473	-8083	4874	-673	2479	1326	-484	8437
8364	-1651	9625	773	-8138	-4018	-2644	-7054	-3701	1808	-3003	-2871	-2099	2953	735	-149	-1982	9726	-7883	-4187
1132	-5763	3593	-58	7294	-2753	2797	4413	3521	-9117	-834	-4614	-9967	-9036	3619	-7359	-7048	-564	118	9510
2528	2428	8896	-4425	7831	892	4832	7259	-25	-9427	-6577	9429	4135	-7742	8240	-9532	9995	9559	-7350	7911
731	2070	9150	2374	2861	-2967	4687	-2187	-2771	7931	8268	-3341	-5253	7457	2431	3937	-6500	3424	2262	-6557
-4621	-6091	-8955	7089	-6116	8116	9934	2767	5313	-7863	-4717	3753	-8513	2263	-8246	4870	-5162	7931	-7511	1664
-5629	6363	1863	-6760	5283	7707	9999	4578	1663	-5792	5650	6729	9105	-7888	-1408	4653	-8980	9520	3757	8225
7806	3364	-4618	-4672	-7593	9790	-5897	4340	-8997	9842	-9581	6369	5555	8837	3837	9368	720	-9447	-657	277
9674	1187	-7462	3883	4450	-4218	-8397	-130	8368	5399	-5648	752	1654	-730	-7365	-6497	6903	-6522	-9605	-9724
-6900	892	2068	1829	168	-7303	8194	-5212	3895	-8348	2837	6981	9694	-6047	5491	8154	4779	-5038	-9521	-1046
6226	6052	8539	-183	-1244	2837	1986	-2067	-4786	-7166	6619	9996	782	1074	-7866	3116	-3711	310	16	6656
-4123	2435	7475	-1167	-1304	8500	-1558	-5171	5565	1446	3433	3939	-6121	1563	-7100	-6774	-909	7397	3173	-9437
3690	549	-1473	3812	-1836	-2184	725	9876	5654	654	855	-8789	-3182	-9013	3904	7224	4881	-7989	7345	-1516
-1847	-9766	2790	4341	1052	807	-7481	2895	-5715	-5694	-5347	2435	5689	-7098	-8179	8111	-2929	2881	-4580	-9071
-3449	-8924	662	9980	4503	-1732	8344	-4860	4244	-6012	-6061	-4870	8030	6526	-9101	-753	-5993	9478	-2644	1246
-214	-4934	-2197	4084	9795	-6194	-1703	-644	5815	835	-4794	-1351	-982	3125	-9288	-2659	-5419	-6488	-4496	705
-4369	3254	-1740	1647	5907	-7783	-2930	8208	-6875	4978	-6834	9617	2806	8575	6255	7388	-8149	8213	-2001	-1384
7704	-5230	8842	4201	-9396	-9492	-7396	-5518	-2409	2102	1792	9061	-4990	-7893	-6193	5451	-8555	-9094	8484	1524
-1325	4375	-5983	-7997	-7047	5945	8730	1956	-2489	7592	-318	9072	-2716	-8129	2818	2575	6475	-2440	6215	-6199
8350	6420	2638	-4751	6142	-8842	2425	-79	-6413	-7571	6600	4308	-7308	1948	8021	-2249	-6553	7904	9650	4814
8564	-6750	-5143	-3932	-342	-6937	-1660	-9208	9755	5742	9491	-4468	-8260	-73	141	-8780	-7751	9991	9272	5000
6574	-6269	-2534	-9967	-83	-1902	9298	-7319	5032	5008	3031	-7510	-9416	8119	-7972	-5318	-1877	-7927	-28	9776
6423	1163	1983	1519	7667	5355	1160	-5969	4845	6150	-8784	-1853	6881	-2927	-2748	-5514	-5404	-3726	-5478	7557
-8643	7260	-875	-4167	2744	4685	4907	5815	-5378	9137	5948	-7930	-3862	-2118	1756	3563	-1272	-8195	7427	6245
9454	428	4177	-9000	7927	4303	9992	-7414	-8489	-677	-2759	908	2767	-4773	-2006	-6374	-5263	-4574	9296	4277
4140	9775	1196	6499	-6717	-5121	-2565	-6438	9386	1412	-6081	-5486	-4132	6693	8922	8954	2055	2314	-393	-589
4365	902	-8423	-8695	-4573	-2078	7650	9673	-6444	227	7271	-1589	-8373	531	-7439	-7476	-7341	-882	5472	7076
1155	6695	6624	-1792	7277	-3232	-5970	2487	7267	5340	-9636	-277	9324	3882	4494	6530	295	8439	-1780	-6949
879	-2885	-9688	8206	8042	-1191	9991	8602	4347	5385	-1591	-4450	4482	-6647	2732	4671	-7652	3173	5715	-9052
-1398	-7319	-9756	-8925	-5027	2124	3674	-7168	5926	9178	-8249	-5932	9874	8925	-3296	-4855	7565	7522	-9112	3999
-3999	-6505	9332	-2204	-2310	-706	5410	8397	5155	-9588	4475	9677	1278	-5295	6131	2210	2387	7914	1573	7164
-795	2577	-5808	-5073	4660	9235	4136	7069	9623	-6529	-247	-791	-3369	5336	-2924	5383	4875	-497	5888	4031
-8478	5414	1487	4150	-6584	6956	-8640	5885	8191	2110	-3614	-6689	-211	-7559	8577	-7347	-222	-5380	-3165	5072
-3016	8151	3411	-9440	5262	-2801	5204	9812	-9142	-6768	-8787	3411	-3527	1733	4897	-274	-8991	8747	1943	4965
8039	-5324	9294	783	-800	9331	-923	-8770	4529	6737	-1591	-3314	-1589	8433	-5474	6900	-131	-9419	-2678	2019
3330	-8212	5202	-1839	-2765	-9669	-1962	-17	501	-7217	-8927	-5126	3629	5819	730	1459	-7442	4824	-1995	-2005
-4049	6977	4678	3723	2214	3627	-5447	-174	9105	9917	4561	6869	5422	-7166	-6775	-8574	-6448	456	-4502	-3483
2420	-7011	6561	-6221	-8800	9632	5939	9111	4617	9981	-8353	5516	-2559	1409	-8981	-3424	9465	-9778	-129	-2621
4106	-924	-4655	-7515	-2243	-6992	7496	2165	-6879	-7277	8196	-6889	6575	7859	2955	98	1401	6280	-1541	2532
8667	-723	3773	8318	-9449	-7450	225	-5317	6066	-5522	-7424	3366	-8384	-2711	5122	8970	2746	-1496	468	-4860
9641	3565	1418	7139	-8423	-2676	-3227	-5480	-4939	653	-5948	-567	9672	-6691	6796	-5901	1621	-5891	-8688	800
9362	6517	-3269	6968	-8345	3426	-9682	-6835	665	4018	7506	-2852	-6495	-1968	-7934	7052	-8437	-3864	-6515	6419
3912	-2518	-4078	7578	9094	-7348	8423	8502	6504	1135	-4836	-1245	7592	-8979	-4118	8162	-4696	7132	-124	-1219
-3773	-9365	2520	-2481	4346	1173	-9555	-4973	-6748	7379	405	-4926	-5349	-4805	-5682	-8788	-3036	4387	-903	327
9134	-412	-7065	-418	8012	-4033	-3354	-9720	2071	8796	-1924	-1187	3111	-4610	-157	-1916	-7090	1744	5691	-6794
6570	-6785	-9632	1381	6458	-5493	-8538	-2748	71	6663	8375	7768	6290	1514	1303	-3632	-9567	-1076	7856	9995
7795	-1172	-9807	-6717	313	728	-1167	5195	-7153	8118	-9566	1798	-8321	7689	9709	8323	224	-3371	-1609	-4409
3869	-9539	-7908	2947	2415	-2205	-2768	4432	-2444	490	-9155	-4871	8523	-1769	9163	497	-9907	-6821	-1055	-8849
4889	-2606	911	-5592	9084	-8064	-7953	7253	-2064	2502	7570	1052	5398	8675	-508	-651	-6924	-8743	-8620	7927
251	6807	-5242	7933	2681	4738	-7981	-9350	-6101	5301	-4134	4767	6433	8238	7567	-1359	-737	6776	-4856	-9925
-5601	-3459	-2766	-3926	-3792	-337	-3601	-8947	-9635	8081	9169	-9611	1526	44	2203	-5780	448	-5863	3644	-58
7765	5023	3270	6486	3637	5152	9448	-6737	693	9212	5626	-9653	-918	7797	-8071	-1618	7375	9097	-3871	6996
-5241	-1169	-2078	8080	4333	8698	8380	2544	-8023	9797	-129	9952	-8903	8763	1130	7529	5406	-3595	7160	5923
-6233	-6050	-6725	-6881	853	8022	-7299	6523	9421	1643	-4655	2982	5328	-5774	-5187	-7243	8234	5332	-520	5391
3211	7137	1417	-8062	-4678	-7348	-7978	-3282	571	-6695	-1024	-7292	2978	4939	4218	-5697	2710	-8315	6297	-252
4735	9089	2212	-1655	-6250	9449	-9185	-5556	5553	-1767	-8166	-5043	1615	3617	-2232	-7923	-9043	9611	7789	81
-8371	1343	-6706	7458	6316	-6754	6158	-1952	-8289	6807	473	-9166	-2559	-2541	-5317	9880	-5497	5573	-1263	-6230
-6878	-9651	-1772	-1540	2525	-5155	2448	-7756	1181	8982	-388	6719	-1044	-214	-7304	7193	5376	3262	-6244	-6466
5340	-5867	7420	-1471	-7622	9722	3632	-493	7477	-8300	7316	4948	-4176	-4284	8865	-3446	-2173	-5098	1082	-1388
6512	-4558	518	8861	4725	761	-2884	3194	3203	-6271	6832	-3149	-7785	6030	2856	-6767	4304	2602	-3704	6055
2698	-4969	-2677	-2511	4255	-8953	-898	2545	846	-7648	-5695	2849	-2678	3882	5876	1703	-679	1815	4182	869
-9589	-9121	6133	-8875	-6054	-1094	-8531	-5810	2091	5977	8588	8453	-37	6164	-3338	-4949	-1229	2533	4736	8717
-9942	7496	3867	6091	-1171	8339	-6017	-5513	4966	5046	3785	-2393	-9980	8014	5170	-6954	-458	-3831	9769	1749
-9878	8650	7065	-1268	1390	5668	-4253	-6544	2849	-5792	5219	8809	-598	1812	-2858	6975	4095	-4817	3012	-1374
-671	9882	3108	-9335	2247	-8688	-7416	6217	-6134	-5160	4779	-2754	689	9319	613	-4534	8055	2456	-1965	-9144
6936	5020	8949	-3307	-3389	2662	-9463	2179	-4787	1128	-9670	-5392	1704	-8679	-6773	4146	-8396	-7912	2845	-9140
5280	1963	-1733	4	-5139	3710	-4675	3701	-4017	2486	4805	-7490	2022	-6485	3968	-9998	9719	1621	5678	-3891
5624	8549	-6489	-2887	-579	-7082	-5380	-9986	-3463	-6913	9409	-5496	7573	6905	-606	-5284	-2418	-7681	3200	-6270
8669	6856	-8793	3373	8537	2530	5885	764	-2266	3548	3974	-5640	-6820	6690	7615	-9981	3027	2495	-4554	6765
7038	-3679	-6533	-4869	2205	-5458	9965	1843	-2348	6541	8700	571	5243	9789	-2563	-831	3748	6898	-5208	11
6539	-3812	3756	-6365	9944	-2243	8306	5669	5317	3023	8943	-9905	-2901	-8378	3755	-532	2992	-9026	4880	5562
-6922	1821	-187	-7569	-425	-9849	3347	2213	-6393	350	-5961	6688	5079	-1733	-8852	-6851	1493	6265	-8908	3528
-8208	9895	-6789	-7663	-6792	3734	2586	3066	-6821	7284	9679	-9519	-8739	-7516	-8846	7998	7323	1365	1382	-8175
1918	-1322	6360	657	-4982	9310	643	7693	9862	9767	-4985	1799	4443	9702	-8593	-4315	-9832	3767	-2207	8200
